":START_ID",":END_ID","unique_key",":TYPE"
"pub_journals/bioinformatics/AulchenkoRID07","journal_bioinformatics","pub_journals/bioinformatics/AulchenkoRID07_journal_bioinformatics","PUBLISHED_IN"
"pub_journals/bioinformatics/SuzekWHMW15","journal_bioinformatics","pub_journals/bioinformatics/SuzekWHMW15_journal_bioinformatics","PUBLISHED_IN"
"pub_journals/alr/SaitoMHI20","journal_alr","pub_journals/alr/SaitoMHI20_journal_alr","PUBLISHED_IN"
"pub_journals/dam/BermudoHMV24","journal_dam","pub_journals/dam/BermudoHMV24_journal_dam","PUBLISHED_IN"
"pub_journals/saem/ZhangKBT14","journal_saem","pub_journals/saem/ZhangKBT14_journal_saem","PUBLISHED_IN"
"pub_journals/ior/ShiO00","journal_ior","pub_journals/ior/ShiO00_journal_ior","PUBLISHED_IN"
"pub_journals/tcad/ZhouDZZLL0GCC19","journal_tcad","pub_journals/tcad/ZhouDZZLL0GCC19_journal_tcad","PUBLISHED_IN"
"pub_journals/tcad/MukherjeeFBL12","journal_tcad","pub_journals/tcad/MukherjeeFBL12_journal_tcad","PUBLISHED_IN"
"pub_journals/mta/GuptaSS17","journal_mta","pub_journals/mta/GuptaSS17_journal_mta","PUBLISHED_IN"
"pub_journals/mta/HafizBH23","journal_mta","pub_journals/mta/HafizBH23_journal_mta","PUBLISHED_IN"
"pub_journals/mta/AliTDIK21","journal_mta","pub_journals/mta/AliTDIK21_journal_mta","PUBLISHED_IN"
"pub_journals/mta/HuangRJY22","journal_mta","pub_journals/mta/HuangRJY22_journal_mta","PUBLISHED_IN"
"pub_journals/mta/LiZHT16","journal_mta","pub_journals/mta/LiZHT16_journal_mta","PUBLISHED_IN"
"pub_journals/mta/RabeeMM18","journal_mta","pub_journals/mta/RabeeMM18_journal_mta","PUBLISHED_IN"
"pub_journals/vldb/MedjahedBBNE03","journal_vldb","pub_journals/vldb/MedjahedBBNE03_journal_vldb","PUBLISHED_IN"
"pub_journals/cmpb/YanSSYMCCC22","journal_cmpb","pub_journals/cmpb/YanSSYMCCC22_journal_cmpb","PUBLISHED_IN"
"pub_journals/cmpb/KalinliSAO13","journal_cmpb","pub_journals/cmpb/KalinliSAO13_journal_cmpb","PUBLISHED_IN"
"pub_journals/dke/SnodgrassDCCJ08","journal_dke","pub_journals/dke/SnodgrassDCCJ08_journal_dke","PUBLISHED_IN"
"pub_journals/dke/KontopoulosBA08","journal_dke","pub_journals/dke/KontopoulosBA08_journal_dke","PUBLISHED_IN"
"pub_journals/combinatorics/Saldanha21","journal_combinatorics","pub_journals/combinatorics/Saldanha21_journal_combinatorics","PUBLISHED_IN"
"pub_journals/jcb/DewWS05","journal_jcb","pub_journals/jcb/DewWS05_journal_jcb","PUBLISHED_IN"
"pub_journals/displays/LiangYSD25","journal_displays","pub_journals/displays/LiangYSD25_journal_displays","PUBLISHED_IN"
"pub_journals/urban/YabeTSU22","journal_urban","pub_journals/urban/YabeTSU22_journal_urban","PUBLISHED_IN"
"pub_journals/jaihc/SinghG22","journal_jaihc","pub_journals/jaihc/SinghG22_journal_jaihc","PUBLISHED_IN"
"pub_journals/dm/ChenCCLL24","journal_dm","pub_journals/dm/ChenCCLL24_journal_dm","PUBLISHED_IN"
"pub_journals/dm/Rotem81","journal_dm","pub_journals/dm/Rotem81_journal_dm","PUBLISHED_IN"
"pub_journals/lgrs/ChenWFLCYZY24","journal_lgrs","pub_journals/lgrs/ChenWFLCYZY24_journal_lgrs","PUBLISHED_IN"
"pub_journals/jpdc/ShestakCMS12","journal_jpdc","pub_journals/jpdc/ShestakCMS12_journal_jpdc","PUBLISHED_IN"
"pub_journals/jpdc/PlazaVPM06","journal_jpdc","pub_journals/jpdc/PlazaVPM06_journal_jpdc","PUBLISHED_IN"
"pub_journals/mcss/CostaD88","journal_mcss","pub_journals/mcss/CostaD88_journal_mcss","PUBLISHED_IN"
"pub_journals/jcsc/AbdiDAR19","journal_jcsc","pub_journals/jcsc/AbdiDAR19_journal_jcsc","PUBLISHED_IN"
"pub_journals/kais/ReddyRKT23","journal_kais","pub_journals/kais/ReddyRKT23_journal_kais","PUBLISHED_IN"
"pub_journals/tits/LiuLWWYS23","journal_tits","pub_journals/tits/LiuLWWYS23_journal_tits","PUBLISHED_IN"
"pub_journals/tits/DaiZYCZDC22","journal_tits","pub_journals/tits/DaiZYCZDC22_journal_tits","PUBLISHED_IN"
"pub_journals/isci/KhreichGMS12","journal_isci","pub_journals/isci/KhreichGMS12_journal_isci","PUBLISHED_IN"
"pub_journals/isci/Forgionne02","journal_isci","pub_journals/isci/Forgionne02_journal_isci","PUBLISHED_IN"
"pub_journals/tce/Haan00","journal_tce","pub_journals/tce/Haan00_journal_tce","PUBLISHED_IN"
"pub_journals/jsis/Lee12","journal_jsis","pub_journals/jsis/Lee12_journal_jsis","PUBLISHED_IN"
"pub_journals/cma/YangL09","journal_cma","pub_journals/cma/YangL09_journal_cma","PUBLISHED_IN"
"pub_journals/cma/LuDL10","journal_cma","pub_journals/cma/LuDL10_journal_cma","PUBLISHED_IN"
"pub_journals/istr/RahbariniaPLL14","journal_istr","pub_journals/istr/RahbariniaPLL14_journal_istr","PUBLISHED_IN"
"pub_journals/cnsns/WuY24","journal_cnsns","pub_journals/cnsns/WuY24_journal_cnsns","PUBLISHED_IN"
"pub_journals/tcas/MengJDY09","journal_tcas","pub_journals/tcas/MengJDY09_journal_tcas","PUBLISHED_IN"
"pub_journals/bspc/PengS23","journal_bspc","pub_journals/bspc/PengS23_journal_bspc","PUBLISHED_IN"
"pub_journals/cea/KimSKKLLHNPL21","journal_cea","pub_journals/cea/KimSKKLLHNPL21_journal_cea","PUBLISHED_IN"
"pub_journals/cea/LiuZJZRTW22","journal_cea","pub_journals/cea/LiuZJZRTW22_journal_cea","PUBLISHED_IN"
"pub_journals/it/GusgenF88","journal_it","pub_journals/it/GusgenF88_journal_it","PUBLISHED_IN"
"pub_journals/wc/TaoJLXQL19","journal_wc","pub_journals/wc/TaoJLXQL19_journal_wc","PUBLISHED_IN"
"pub_journals/wc/PanagiotakisA02","journal_wc","pub_journals/wc/PanagiotakisA02_journal_wc","PUBLISHED_IN"
"pub_journals/complexity/Peng22","journal_complexity","pub_journals/complexity/Peng22_journal_complexity","PUBLISHED_IN"
"pub_journals/dcg/Suk13","journal_dcg","pub_journals/dcg/Suk13_journal_dcg","PUBLISHED_IN"
"pub_journals/sigarch/Dongarra88","journal_sigarch","pub_journals/sigarch/Dongarra88_journal_sigarch","PUBLISHED_IN"
"pub_journals/corr/abs-1808-10476","journal_corr","pub_journals/corr/abs-1808-10476_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1301-2258","journal_corr","pub_journals/corr/abs-1301-2258_journal_corr","PUBLISHED_IN"
"pub_journals/corr/LuYC16","journal_corr","pub_journals/corr/LuYC16_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2202-09935","journal_corr","pub_journals/corr/abs-2202-09935_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2409-05385","journal_corr","pub_journals/corr/abs-2409-05385_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2212-09314","journal_corr","pub_journals/corr/abs-2212-09314_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2304-04217","journal_corr","pub_journals/corr/abs-2304-04217_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2007-08777","journal_corr","pub_journals/corr/abs-2007-08777_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2501-10768","journal_corr","pub_journals/corr/abs-2501-10768_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2401-03257","journal_corr","pub_journals/corr/abs-2401-03257_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2401-05709","journal_corr","pub_journals/corr/abs-2401-05709_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2412-20993","journal_corr","pub_journals/corr/abs-2412-20993_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2110-03726","journal_corr","pub_journals/corr/abs-2110-03726_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-0911-2974","journal_corr","pub_journals/corr/abs-0911-2974_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2410-01658","journal_corr","pub_journals/corr/abs-2410-01658_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1708-05347","journal_corr","pub_journals/corr/abs-1708-05347_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2207-00048","journal_corr","pub_journals/corr/abs-2207-00048_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2502-03321","journal_corr","pub_journals/corr/abs-2502-03321_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2105-09481","journal_corr","pub_journals/corr/abs-2105-09481_journal_corr","PUBLISHED_IN"
"pub_journals/corr/Pandey15","journal_corr","pub_journals/corr/Pandey15_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2312-08976","journal_corr","pub_journals/corr/abs-2312-08976_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1003-0659","journal_corr","pub_journals/corr/abs-1003-0659_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2212-06561","journal_corr","pub_journals/corr/abs-2212-06561_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1212-6810","journal_corr","pub_journals/corr/abs-1212-6810_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2501-12851","journal_corr","pub_journals/corr/abs-2501-12851_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1801-00880","journal_corr","pub_journals/corr/abs-1801-00880_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2001-04042","journal_corr","pub_journals/corr/abs-2001-04042_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2204-11575","journal_corr","pub_journals/corr/abs-2204-11575_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2308-11651","journal_corr","pub_journals/corr/abs-2308-11651_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2005-09927","journal_corr","pub_journals/corr/abs-2005-09927_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2412-17099","journal_corr","pub_journals/corr/abs-2412-17099_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-0804-3361","journal_corr","pub_journals/corr/abs-0804-3361_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1811-09620","journal_corr","pub_journals/corr/abs-1811-09620_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2307-00735","journal_corr","pub_journals/corr/abs-2307-00735_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2204-09268","journal_corr","pub_journals/corr/abs-2204-09268_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1802-02049","journal_corr","pub_journals/corr/abs-1802-02049_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1010-3685","journal_corr","pub_journals/corr/abs-1010-3685_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-cs-0412007","journal_corr","pub_journals/corr/abs-cs-0412007_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1906-06620","journal_corr","pub_journals/corr/abs-1906-06620_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2411-06202","journal_corr","pub_journals/corr/abs-2411-06202_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2206-13602","journal_corr","pub_journals/corr/abs-2206-13602_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2303-12756","journal_corr","pub_journals/corr/abs-2303-12756_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1302-3946","journal_corr","pub_journals/corr/abs-1302-3946_journal_corr","PUBLISHED_IN"
"pub_journals/corr/HellmuthFWS15","journal_corr","pub_journals/corr/HellmuthFWS15_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2408-09065","journal_corr","pub_journals/corr/abs-2408-09065_journal_corr","PUBLISHED_IN"
"pub_journals/corr/MajumdarMS16","journal_corr","pub_journals/corr/MajumdarMS16_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2002-03731","journal_corr","pub_journals/corr/abs-2002-03731_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2305-02397","journal_corr","pub_journals/corr/abs-2305-02397_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2112-00588","journal_corr","pub_journals/corr/abs-2112-00588_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-0906-3527","journal_corr","pub_journals/corr/abs-0906-3527_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2007-06371","journal_corr","pub_journals/corr/abs-2007-06371_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1805-03642","journal_corr","pub_journals/corr/abs-1805-03642_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2402-08299","journal_corr","pub_journals/corr/abs-2402-08299_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2407-02348","journal_corr","pub_journals/corr/abs-2407-02348_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2005-13996","journal_corr","pub_journals/corr/abs-2005-13996_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1810-06519","journal_corr","pub_journals/corr/abs-1810-06519_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2406-06972","journal_corr","pub_journals/corr/abs-2406-06972_journal_corr","PUBLISHED_IN"
"pub_journals/corr/ClarkSW15a","journal_corr","pub_journals/corr/ClarkSW15a_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2311-18825","journal_corr","pub_journals/corr/abs-2311-18825_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2003-06880","journal_corr","pub_journals/corr/abs-2003-06880_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1008-1427","journal_corr","pub_journals/corr/abs-1008-1427_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2004-05838","journal_corr","pub_journals/corr/abs-2004-05838_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1907-03246","journal_corr","pub_journals/corr/abs-1907-03246_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2002-02881","journal_corr","pub_journals/corr/abs-2002-02881_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1910-12908","journal_corr","pub_journals/corr/abs-1910-12908_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1708-02337","journal_corr","pub_journals/corr/abs-1708-02337_journal_corr","PUBLISHED_IN"
"pub_journals/corr/CarvajalMS14","journal_corr","pub_journals/corr/CarvajalMS14_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2006-07057","journal_corr","pub_journals/corr/abs-2006-07057_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2004-08546","journal_corr","pub_journals/corr/abs-2004-08546_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1911-06476","journal_corr","pub_journals/corr/abs-1911-06476_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2111-05294","journal_corr","pub_journals/corr/abs-2111-05294_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2311-09559","journal_corr","pub_journals/corr/abs-2311-09559_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2407-14192","journal_corr","pub_journals/corr/abs-2407-14192_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2109-01652","journal_corr","pub_journals/corr/abs-2109-01652_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-2308-09360","journal_corr","pub_journals/corr/abs-2308-09360_journal_corr","PUBLISHED_IN"
"pub_journals/corr/abs-1206-3136","journal_corr","pub_journals/corr/abs-1206-3136_journal_corr","PUBLISHED_IN"
"pub_journals/ijdsa/RaniGG22","journal_ijdsa","pub_journals/ijdsa/RaniGG22_journal_ijdsa","PUBLISHED_IN"
"pub_journals/ngc/KingSS95","journal_ngc","pub_journals/ngc/KingSS95_journal_ngc","PUBLISHED_IN"
"pub_paper_author_Zoltn_Katona_mobiquitous_2007","edition_mobiquitous_2007","pub_paper_author_Zoltn_Katona_mobiquitous_2007_edition_mobiquitous_2007","PUBLISHED_IN"
"pub_paper_author_Zoltn_Katona_mobiquitous_2015","edition_mobiquitous_2015","pub_paper_author_Zoltn_Katona_mobiquitous_2015_edition_mobiquitous_2015","PUBLISHED_IN"
"pub_paper_author_Zoltn_Katona_mobiquitous_2024","edition_mobiquitous_2024","pub_paper_author_Zoltn_Katona_mobiquitous_2024_edition_mobiquitous_2024","PUBLISHED_IN"
"pub_paper_author_Zoltn_Katona_mobiquitous_2022","edition_mobiquitous_2022","pub_paper_author_Zoltn_Katona_mobiquitous_2022_edition_mobiquitous_2022","PUBLISHED_IN"
"pub_paper_author_Babak_Rahbarinia_valuetools_2012","edition_valuetools_2012","pub_paper_author_Babak_Rahbarinia_valuetools_2012_edition_valuetools_2012","PUBLISHED_IN"
"pub_paper_author_Babak_Rahbarinia_valuetools_2014","edition_valuetools_2014","pub_paper_author_Babak_Rahbarinia_valuetools_2014_edition_valuetools_2014","PUBLISHED_IN"
"pub_paper_author_Babak_Rahbarinia_valuetools_2015","edition_valuetools_2015","pub_paper_author_Babak_Rahbarinia_valuetools_2015_edition_valuetools_2015","PUBLISHED_IN"
"pub_paper_author_Babak_Rahbarinia_valuetools_2016","edition_valuetools_2016","pub_paper_author_Babak_Rahbarinia_valuetools_2016_edition_valuetools_2016","PUBLISHED_IN"
"pub_paper_author_Zheyu_Fu_mobiquitous_2022","edition_mobiquitous_2022","pub_paper_author_Zheyu_Fu_mobiquitous_2022_edition_mobiquitous_2022","PUBLISHED_IN"
"pub_paper_author_Zheyu_Fu_mobiquitous_2016","edition_mobiquitous_2016","pub_paper_author_Zheyu_Fu_mobiquitous_2016_edition_mobiquitous_2016","PUBLISHED_IN"
"pub_paper_author_Zheyu_Fu_mobiquitous_2007","edition_mobiquitous_2007","pub_paper_author_Zheyu_Fu_mobiquitous_2007_edition_mobiquitous_2007","PUBLISHED_IN"
"pub_paper_author_Zheyu_Fu_mobiquitous_2024","edition_mobiquitous_2024","pub_paper_author_Zheyu_Fu_mobiquitous_2024_edition_mobiquitous_2024","PUBLISHED_IN"
"pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2021","edition_rlc_2021","pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2021_edition_rlc_2021","PUBLISHED_IN"
"pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2011","edition_rlc_2011","pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2011_edition_rlc_2011","PUBLISHED_IN"
"pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2024","edition_rlc_2024","pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2024_edition_rlc_2024","PUBLISHED_IN"
"pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2008","edition_rlc_2008","pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2008_edition_rlc_2008","PUBLISHED_IN"
"pub_paper_author_Kezhen_Xie_valuetools_2005","edition_valuetools_2005","pub_paper_author_Kezhen_Xie_valuetools_2005_edition_valuetools_2005","PUBLISHED_IN"
"pub_paper_author_Kezhen_Xie_valuetools_2014","edition_valuetools_2014","pub_paper_author_Kezhen_Xie_valuetools_2014_edition_valuetools_2014","PUBLISHED_IN"
"pub_paper_author_Kezhen_Xie_valuetools_2016","edition_valuetools_2016","pub_paper_author_Kezhen_Xie_valuetools_2016_edition_valuetools_2016","PUBLISHED_IN"
"pub_paper_author_Kezhen_Xie_valuetools_2015","edition_valuetools_2015","pub_paper_author_Kezhen_Xie_valuetools_2015_edition_valuetools_2015","PUBLISHED_IN"
"pub_paper_author_C._C._Li_rlc_2024","edition_rlc_2024","pub_paper_author_C._C._Li_rlc_2024_edition_rlc_2024","PUBLISHED_IN"
"pub_paper_author_C._C._Li_rlc_2021","edition_rlc_2021","pub_paper_author_C._C._Li_rlc_2021_edition_rlc_2021","PUBLISHED_IN"
"pub_paper_author_C._C._Li_rlc_2008","edition_rlc_2008","pub_paper_author_C._C._Li_rlc_2008_edition_rlc_2008","PUBLISHED_IN"
"pub_paper_author_C._C._Li_rlc_2006","edition_rlc_2006","pub_paper_author_C._C._Li_rlc_2006_edition_rlc_2006","PUBLISHED_IN"
"pub_paper_author_Nan_Jiang_0008_rlc_2024","edition_rlc_2024","pub_paper_author_Nan_Jiang_0008_rlc_2024_edition_rlc_2024","PUBLISHED_IN"
"pub_paper_author_Nan_Jiang_0008_rlc_2011","edition_rlc_2011","pub_paper_author_Nan_Jiang_0008_rlc_2011_edition_rlc_2011","PUBLISHED_IN"
"pub_paper_author_Nan_Jiang_0008_rlc_2006","edition_rlc_2006","pub_paper_author_Nan_Jiang_0008_rlc_2006_edition_rlc_2006","PUBLISHED_IN"
"pub_paper_author_Nan_Jiang_0008_rlc_2021","edition_rlc_2021","pub_paper_author_Nan_Jiang_0008_rlc_2021_edition_rlc_2021","PUBLISHED_IN"
"pub_paper_author_Marco_Castellani_0003_rlc_2008","edition_rlc_2008","pub_paper_author_Marco_Castellani_0003_rlc_2008_edition_rlc_2008","PUBLISHED_IN"
"pub_paper_author_Marco_Castellani_0003_rlc_2024","edition_rlc_2024","pub_paper_author_Marco_Castellani_0003_rlc_2024_edition_rlc_2024","PUBLISHED_IN"
"pub_paper_author_Marco_Castellani_0003_rlc_2011","edition_rlc_2011","pub_paper_author_Marco_Castellani_0003_rlc_2011_edition_rlc_2011","PUBLISHED_IN"
"pub_paper_author_Marco_Castellani_0003_rlc_2006","edition_rlc_2006","pub_paper_author_Marco_Castellani_0003_rlc_2006_edition_rlc_2006","PUBLISHED_IN"
"pub_paper_author_Xiaodong_Zhang_0016_www_2009","edition_www_2009","pub_paper_author_Xiaodong_Zhang_0016_www_2009_edition_www_2009","PUBLISHED_IN"
"pub_paper_author_Xiaodong_Zhang_0016_www_2007","edition_www_2007","pub_paper_author_Xiaodong_Zhang_0016_www_2007_edition_www_2007","PUBLISHED_IN"
"pub_paper_author_Xiaodong_Zhang_0016_www_2013","edition_www_2013","pub_paper_author_Xiaodong_Zhang_0016_www_2013_edition_www_2013","PUBLISHED_IN"
"pub_paper_author_Xiaodong_Zhang_0016_www_2006","edition_www_2006","pub_paper_author_Xiaodong_Zhang_0016_www_2006_edition_www_2006","PUBLISHED_IN"
"pub_paper_author_Chris_McCool_rlc_2008","edition_rlc_2008","pub_paper_author_Chris_McCool_rlc_2008_edition_rlc_2008","PUBLISHED_IN"
"pub_paper_author_Chris_McCool_rlc_2021","edition_rlc_2021","pub_paper_author_Chris_McCool_rlc_2021_edition_rlc_2021","PUBLISHED_IN"
"pub_paper_author_Chris_McCool_rlc_2011","edition_rlc_2011","pub_paper_author_Chris_McCool_rlc_2011_edition_rlc_2011","PUBLISHED_IN"
"pub_paper_author_Chris_McCool_rlc_2024","edition_rlc_2024","pub_paper_author_Chris_McCool_rlc_2024_edition_rlc_2024","PUBLISHED_IN"
